Route_ID,Route_Name,Route,Short Name,Long Name,Description,Mode,Trip,Sign,Service,Length,Direction
1196,CR-Worcester-R-5,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-502,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1197,CR-Worcester-R-6,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-582,South Station,CR-Weekday-Worcester-Fall-18,21.6055,R
1198,CR-Worcester-R-7,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-590,South Station,CR-Weekday-Worcester-Fall-18,27.5336,R
1199,CR-Worcester-R-8,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-510,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1200,CR-Worcester-R-9,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-536,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1201,CR-Worcester-R-10,CR-Worcester,,Framingham/Worcester Line,Commuter Rail,2,CR-Weekday-Fall-18-500,South Station,CR-Weekday-Worcester-Fall-18,44.42,R
1202,Green-B-F-1,Green-B,B,Green Line B,Rapid Transit,0,38091538,Boston College,LRV42018-hlb48011-Weekday-01,6.00013,F
1203,Green-B-R-1,Green-B,B,Green Line B,Rapid Transit,0,38091432,Park Street,LRV42018-hlb48011-Weekday-01,6.16825,R
1204,Green-C-F-1,Green-C,C,Green Line C,Rapid Transit,0,38091452,Cleveland Circle,LRV42018-hlb48011-Weekday-01,5.60721,F
1205,Green-C-F-2,Green-C,C,Green Line C,Rapid Transit,0,38091450,Cleveland Circle,LRV42018-hlb48011-Weekday-01,6.55807,F
1206,Green-C-R-1,Green-C,C,Green Line C,Rapid Transit,0,38091441,North Station,LRV42018-hlb48011-Weekday-01,5.60721,R
1207,Green-C-R-2,Green-C,C,Green Line C,Rapid Transit,0,38091440,Lechmere,LRV42018-hlb48011-Weekday-01,6.4632,R
1208,Green-D-F-1,Green-D,D,Green Line D,Rapid Transit,0,38092059,Reservoir,LRV42018-hlb48011-Weekday-01,7.08318,F
1209,Green-D-F-2,Green-D,D,Green Line D,Rapid Transit,0,38091781,Riverside,LRV42018-hlb48011-Weekday-01,11.9141,F
1210,Green-D-R-1,Green-D,D,Green Line D,Rapid Transit,0,38092045,Government Center,LRV42018-hlb48011-Weekday-01,5.62676,R
1211,Green-D-R-2,Green-D,D,Green Line D,Rapid Transit,0,38092048,Lechmere,LRV42018-hlb48011-Weekday-01,6.98831,R
1212,Green-D-R-3,Green-D,D,Green Line D,Rapid Transit,0,38091424,Government Center,LRV42018-hlb48011-Weekday-01,11.9141,R
1213,Green-E-F-1,Green-E,E,Green Line E,Rapid Transit,0,38091790,Heath Street,LRV42018-hlb48011-Weekday-01,3.79119,F
1214,Green-E-F-2,Green-E,E,Green Line E,Rapid Transit,0,38091474,Heath Street,LRV42018-hlb48011-Weekday-01,5.24761,F
1215,Green-E-R-1,Green-E,E,Green Line E,Rapid Transit,0,38091793,Lechmere,LRV42018-hlb48011-Weekday-01,5.15274,R
1216,Mattapan-F-1,Mattapan,,Mattapan Trolley,Rapid Transit,0,38099581,Mattapan,LRV42018-hlm48011-Weekday-01,2.42227,F
1217,Mattapan-R-1,Mattapan,,Mattapan Trolley,Rapid Transit,0,38099579,Ashmont,LRV42018-hlm48011-Weekday-01,2.52248,R
1218,716-F-1,716,716,Cobbs Corner - Mattapan,Local Bus,3,38590622,Cobbs Corner Canton,PRIV42018-hpa48011-Weekday-01,15.1161,F
1219,716-R-1,716,716,Cobbs Corner - Mattapan,Local Bus,3,38590617,Mattapan,PRIV42018-hpa48011-Weekday-01,14.9078,R
1220,710-F-1,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590662,Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,0.709396,F
1221,710-F-2,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590663,Highland & Doonan via Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,4.87347,F
1222,710-F-3,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590660,Highland & Doonan via Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,5.58287,F
1223,710-F-4,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590655,Highland & Doonan,PRIV42018-hpj48011-Weekday-01,5.97166,F
1224,710-F-5,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590654,Highland & Doonan via Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,6.68421,F
1225,710-R-1,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590657,Super Stop & Shop via Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,5.55375,R
1226,710-R-2,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590652,Wellington,PRIV42018-hpj48011-Weekday-01,5.8356,R
1227,710-R-3,710,710,"North Medford - Medford Square, Meadow Glen Mall, or Wellington",Local Bus,3,38590670,Wellington via Meadow Glen Mall,PRIV42018-hpj48011-Weekday-01,6.54815,R
1228,714-F-1,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590692,Pemberton Point via Washington Boulevard,PRIV42018-hpj48011-Weekday-01,7.58526,F
1229,714-F-2,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590676,Pemberton Point Hull,PRIV42018-hpj48011-Weekday-01,8.50172,F
1230,714-F-3,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590675,Pemberton Point via Hull Medical Center,PRIV42018-hpj48011-Weekday-01,9.75156,F
1231,714-R-1,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590678,Station Street via Washington Boulevard,PRIV42018-hpj48011-Weekday-01,8.13497,R
1232,714-R-2,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590686,Station Street Hingham,PRIV42018-hpj48011-Weekday-01,8.76042,R
1233,714-R-3,714,714,"Pemberton Point, Hull - Hingham",Local Bus,3,38590677,Station Street via Hull Medical Center,PRIV42018-hpj48011-Weekday-01,10.0103,R
1234,712-F-1,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589826,Winthrop Beach,PRIV42018-hpp48011-Weekday-01,2.86474,F
1235,712-F-2,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589825,Winthrop Beach,PRIV42018-hpp48011-Weekday-01,3.11196,F
1236,712-F-3,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589821,Point Shirley,PRIV42018-hpp48011-Weekday-01,4.48377,F
1237,712-F-4,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589767,Point Shirley,PRIV42018-hpp48011-Weekday-01,4.73098,F
1238,712-R-1,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589769,Orient Heights,PRIV42018-hpp48011-Weekday-01,2.86959,R
1239,712-R-2,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589768,Orient Heights,PRIV42018-hpp48011-Weekday-01,3.11681,R
1240,712-R-3,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589823,Orient Heights,PRIV42018-hpp48011-Weekday-01,4.51324,R
1241,712-R-4,712,712,"Point Shirley, Winthrop - Orient Heights via Revere Street",Local Bus,3,38589820,Orient Heights,PRIV42018-hpp48011-Weekday-01,4.76046,R
1242,713-F-1,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589880,Winthrop Beach,PRIV42018-hpp48011-Weekday-01,2.87736,F
1243,713-F-2,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589866,Winthrop Beach,PRIV42018-hpp48011-Weekday-01,3.12458,F
1244,713-F-3,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589863,Point Shirley,PRIV42018-hpp48011-Weekday-01,4.52101,F
1245,713-F-4,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589861,Point Shirley,PRIV42018-hpp48011-Weekday-01,4.76823,F
1246,713-R-1,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589828,Orient Heights,PRIV42018-hpp48011-Weekday-01,2.90199,R
1247,713-R-2,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589813,Orient Heights,PRIV42018-hpp48011-Weekday-01,3.1492,R
1248,713-R-3,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589743,Orient Heights,PRIV42018-hpp48011-Weekday-01,4.8467,R
1249,713-R-4,713,713,"Point Shirley, Winthrop - Orient Heights via Winthrop Center",Local Bus,3,38589739,Orient Heights,PRIV42018-hpp48011-Weekday-01,5.09392,R
1250,Blue-F-1,Blue,,Blue Line,Rapid Transit,1,38078730,Bowdoin,RTL42018-hmb48011-Weekday-01,3.85364,F
1251,Blue-F-2,Blue,,Blue Line,Rapid Transit,1,38078722,Bowdoin,RTL42018-hmb48011-Weekday-01,5.95655,F
1252,Blue-R-1,Blue,,Blue Line,Rapid Transit,1,38078723,Wonderland,RTL42018-hmb48011-Weekday-01,5.98855,R
1253,Orange-F-1,Orange,,Orange Line,Rapid Transit,1,37940075,Forest Hills,RTL42018-hmo48011-Weekday-01,8.60047,F
1254,Orange-F-2,Orange,,Orange Line,Rapid Transit,1,37940080,Forest Hills,RTL42018-hmo48011-Weekday-01,11.0705,F
1255,Orange-R-1,Orange,,Orange Line,Rapid Transit,1,37940074,Oak Grove,RTL42018-hmo48011-Weekday-01,11.0705,R
1256,Red-F-1,Red,,Red Line,Rapid Transit,1,38066187,Ashmont,RTL42018-hms48011-Weekday-01,11.8057,F
1257,Red-F-2,Red,,Red Line,Rapid Transit,1,38066293,Braintree,RTL42018-hms48011-Weekday-01,17.7971,F
1258,Red-R-1,Red,,Red Line,Rapid Transit,1,38066721,Alewife,RTL42018-hms48011-Weekday-01,8.9828,R
1259,Red-R-2,Red,,Red Line,Rapid Transit,1,38066166,Alewife,RTL42018-hms48011-Weekday-01,11.8976,R
1260,Red-R-3,Red,,Red Line,Rapid Transit,1,38066345,Alewife,RTL42018-hms48011-Weekday-01,17.7971,R
